gold_hard,input,llm_soft,llm_hard
anger,I walked in on a teenage patient of mine (I work in a hospital) as he was going through my office drawers and he had removed money from my purse.,"[{' shame': -0.10079659, ' anger': -2.438031, ' guilt': -4.82018, ' disgust': -8.00845, ' fear': -8.811474}]", shame
disgust,"I felt disgust with a lady teacher who used to nag, to mock, to interrupt everyone of my fellow students each time we had a class with her in our first year.","[{' disgust': -6.2699432e-06, ' anger': -12.0308275, ' shame': -15.528044, ' fear': -15.66084, ' sadness': -18.139975}]", disgust
guilt,"I came across a blind man sitting in one of the corridors and asking for money, though I had some money I did not give him anything.","[{' shame': -0.22559375, ' guilt': -1.60598, ' sadness': -6.6912227, ' disgust': -10.74723, ' anger': -13.460426}]", shame
anger,"I moved to a flat. A friend who had lived there before, had left the flat in a terrible mess. I was very angry about that sloppiness and impudence.","[{' anger': 0.0, ' fear': -18.19416, ' disgust': -19.459091, ' sadness': -20.474075, ' shame': -20.702177}]", anger
fear,In March I was busy studying during the night I could only sleep two or three hours only for fear that I would be weeded and sent back.,"[{' fear': 0.0, ' anger': -22.564957, ' guilt': -23.001144, ' sadness': -23.476814, ' shame': -24.072998}]", fear
shame,During a meeting I said something wrong and the others laughed at me.,"[{' shame': -2.0966954e-06, ' guilt': -13.447656, ' sadness': -14.264031, ' fear': -16.818674, ' anger': -17.65996}]", shame
shame,We were writing Primary school leaving Examinations when I had fallen at the steps going into the Exam room.,"[{' shame': -0.019079555, ' fear': -3.9833202, ' guilt': -8.682386, ' sadness': -9.202703, ' anger': -12.481649}]", shame
shame,When I had my first sexual relation and it didn't work.,"[{' shame': -0.011904811, ' guilt': -4.4496713, ' sadness': -8.924617, ' fear': -11.47613, ' disgust': -11.727098}]", shame
joy,"After watching the 49ers lose game after game, year after year, I was finally rewarded with a Super Bowl victory which made me extremely happy.","[{' joy': 0.0, ' fear': -22.525839, ' anger': -23.36652, ' sadness': -23.40676, ' shame': -24.835272}]", joy
fear,"It was when I dreamt that I had encountered Satan, he wanted to grab me and take me to his kingdom.  He was very repulsive and I have never seen anything like that before.","[{' fear': -0.00014134373, ' disgust': -8.864315, ' anger': -17.535196, ' sadness': -17.688412, ' shame': -18.378902}]", fear
disgust,Viewing the results of senseless vandalism to a local primary school.,"[{' sadness': -0.5501756, ' anger': -1.0405246, ' disgust': -3.0376558, ' shame': -3.821248, ' guilt': -10.614705}]", sadness
anger,"My friend half-teasingly called me a bad nickname.  I felt insulted and kicked his hip in anger.  I was stable later and did not feel angry at him.  In fact I was afraid that the other friends who were with us would think that I was an intolerant person.  However I could not apologize, so I pretended that nothing had happened and smiled when I left.  My friend did not say anything but just watched me leave.","[{' anger': -0.038603306, ' fear': -3.6744902, ' shame': -4.40354, ' guilt': -8.232763, ' sadness': -12.350097}]", anger
shame,When I wore a grotesque figure hanging down my back.,"[{' shame': -0.08847516, ' disgust': -2.4724853, ' fear': -8.807652, ' sadness': -9.185658, ' guilt': -9.974126}]", shame
fear,A few weeks back my daughter had very high fever and I was scared that it might lead to brain damage or convulsions.,"[{' fear': 0.0, ' sadness': -22.299902, ' anger': -22.393599, ' joy': -22.548187, ' guilt': -23.379326}]", fear
disgust,A gigantic spider climbed over my face and what is more - in my own flat.,"[{' fear': -5.4791635e-05, ' disgust': -9.811167, ' anger': -18.543474, ' sadness': -20.532043, ' shame': -20.636734}]", fear
shame,I felt shame when I had to talk with a person that I hadn't seen for many years. Shame that he wouldn't recognize me or that I wouldn't know what to say.,"[{' shame': -6.827632e-08, ' fear': -16.587234, ' guilt': -16.74862, ' sadness': -16.981186, ' anger': -20.374779}]", shame
fear,"I was alone at home and I could hear odd noises coming from above our bedroom.  I knew that nobody lived there since it was an office.  I got frightened (later I was given a ""natural"" explanation).","[{' fear': 0.0, ' joy': -22.160812, ' anger': -22.16346, ' sadness': -24.10403, ' guilt': -24.679914}]", fear
guilt,When I failed an exam I thought I could pass easily.,"[{' shame': -0.30815113, ' sadness': -1.6474303, ' guilt': -2.622444, ' anger': -11.300696, ' fear': -11.48561}]", shame
shame,I greeted and embraced the wrong person thinking that it was my friend.,"[{' shame': -0.0032419849, ' guilt': -5.734702, ' sadness': -12.899581, ' disgust': -13.217537, ' fear': -14.890999}]", shame
guilt,I was late meeting someone for an appointment.,"[{' shame': -0.018611625, ' guilt': -3.993381, ' sadness': -13.522471, ' anger': -14.171435, ' disgust': -15.88528}]", shame
anger,Being made to look like a fool by a girl.,"[{' shame': -0.0005323031, ' anger': -7.5526333, ' guilt': -12.863492, ' sadness': -12.997968, ' disgust': -13.071501}]", shame
anger,A certain friend tried to push me off a seat in a very violent way for no apparent reason.  It may be that he was excited about something.,"[{' anger': -0.0053351535, ' fear': -5.3294625, ' shame': -8.189135, ' disgust': -8.895997, ' guilt': -10.615556}]", anger
anger,When a colleague was rude with me because she didn't understand the subject about which I was discussing.,"[{' anger': -0.00012536882, ' shame': -9.086947, ' disgust': -11.878222, ' sadness': -12.207004, ' fear': -15.262621}]", anger
sadness,When I got divorced from my husband after ten years of marriage.,"[{' sadness': -0.0010219193, ' shame': -6.8939047, ' guilt': -11.818145, ' anger': -16.088179, ' disgust': -18.495255}]", sadness
sadness,Hearing of the death of a friend who had been skiing.,"[{' sadness': -3.076318e-07, ' guilt': -15.529663, ' shame': -16.175987, ' anger': -17.722847, ' fear': -18.205063}]", sadness
anger,While studying chemistry with a friend we became angry with eachother because we were both fed up.,"[{' anger': 0.0, ' fear': -18.737053, ' sadness': -21.393555, ' disgust': -21.71621, ' shame': -23.353249}]", anger
shame,On the train a drunk person touched my baby and I reacted very disapprovingly.  I felt ashamed later as the person had not been aggressive though he could have been.,"[{' shame': -3.6670972e-05, ' guilt': -10.21533, ' fear': -16.612751, ' sadness': -16.864592, ' disgust': -17.504164}]", shame
joy,When I was selected to start Form I at Chilumba Secondary School out of the 100 pupils I was among the 4 who were successful. Family History showed that I had done better than all my brothers who had passed after repeating for several times.,"[{' joy': 0.0, ' shame': -19.746992, ' fear': -20.149857, ' sadness': -20.578314, ' guilt': -21.03991}]", joy
guilt,"I was so excited once that I told my classmate that she was old, this hurt her and I felt guilty.","[{' guilt': -2.3360508e-06, ' shame': -12.9628315, ' sadness': -19.69114, ' fear': -20.375841, ' anger': -21.634064}]", guilt
fear,"When I woke up in the middle of the night because of a dream, it wasn't a nightmare, it was an uninteligible dream in wich I woke because of a certain end.","[{' fear': -0.015044789, ' shame': -4.412086, ' sadness': -6.2639303, ' guilt': -7.0802526, ' joy': -10.562316}]", fear
joy,"During my Summer vacations I planned a carnival for the community youth center with a few other volunteers.  I was the head of the organizors and we spent over a month planning it.  During this period we got to know and understood each other.  We discovered each others potential and we planned many interesting things for the carnival.  The day of the carnival everything was bright, the programmes went well and the attendants enjoyed it.  I felt extremely excited about it.","[{' joy': 0.0, ' fear': -21.291594, ' anger': -23.078674, ' sadness': -23.097692, ' guilt': -23.921476}]", joy
guilt,When I answered to my mother with rudeness.,"[{' shame': -0.2933748, ' guilt': -1.3695009, ' anger': -10.866381, ' sadness': -12.445398, ' disgust': -14.431574}]", shame
shame,"I had something wrong, saying wrong things and being impolite to someone, and this had embarrassed the this person.  And I still meet the person.","[{' shame': -0.026071634, ' guilt': -3.6599293, ' fear': -15.210229, ' sadness': -16.516794, ' disgust': -17.407518}]", shame
shame,When I decided not to out any longer with a girl whom I liked quite a lot.  This made me feel low for a some time.,"[{' sadness': -0.00019976817, ' shame': -8.600602, ' guilt': -11.060433, ' disgust': -18.921738, ' anger': -19.185534}]", sadness
fear,"When my exboyfriend threw me around the dorms because I was talking on the phone to another guy of whom he was jealous, after we had an argument in which I thought we broke up.","[{' anger': -0.40146017, ' fear': -1.1283889, ' shame': -4.954988, ' disgust': -10.591364, ' guilt': -10.945054}]", anger
joy,I met a certain lady at Mchesi and I proposed a word of love to her and at the same time she accepted my proposal.,"[{' joy': 0.0, ' fear': -21.471458, ' sadness': -21.844162, ' shame': -22.766258, ' anger': -23.106255}]", joy
fear,My friend will find out that I am in love with her.,"[{' shame': -0.21425293, ' guilt': -1.7052578, ' fear': -4.4990582, ' sadness': -11.511532, ' disgust': -14.261501}]", shame
shame,When I as a child of 9 or 10 I was playing doctor with the neighbours boys their mother caught us.,"[{' shame': -0.0002861541, ' guilt': -8.194553, ' fear': -12.083438, ' disgust': -12.454524, ' anger': -14.723361}]", shame
disgust,"When thieves broke into our house, I was disgusted by their behaviour.  They did not find anything so they broke things like the windows, glasses etc.","[{' disgust': -2.9280032e-05, ' anger': -10.440741, ' fear': -16.712606, ' shame': -17.05094, ' sadness': -19.060003}]", disgust
joy,I took a math midterm and I knew I did really well and it was Friday so I felt great joy because the week was over and I did well on a test.,"[{' joy': 0.0, ' fear': -21.50975, ' sadness': -23.550201, ' anger': -23.71923, ' guilt': -24.197477}]", joy
shame,I was very ashamed when I failed a test in Standard 7. The teacher told the other students to shout and laugh at me.,"[{' shame': -6.827632e-08, ' fear': -16.549934, ' guilt': -17.017212, ' sadness': -17.785614, ' anger': -18.418564}]", shame
joy,My joy was the joy of meeting again.  My husband came home after having been away for weeks (for work).  I was on the railway station to meet him.,"[{' joy': 0.0, ' fear': -21.975182, ' sadness': -22.827122, ' anger': -23.756727, ' guilt': -24.78778}]", joy
guilt,I forgot to convey an important announcement.,"[{' shame': -0.37531295, ' guilt': -1.1618578, ' sadness': -10.797874, ' disgust': -14.750236, ' anger': -14.926834}]", shame
sadness,After my father's death.,"[{' sadness': -4.277735e-07, ' guilt': -15.013687, ' shame': -15.93866, ' anger': -18.145935, ' fear': -19.932304}]", sadness
sadness,When my nephew was taken to hospital with meningitis and we did not know what would happen.,"[{' fear': -5.197998e-06, ' sadness': -12.155958, ' guilt': -17.047848, ' shame': -19.877583, ' anger': -20.026028}]", fear
fear,"Once our school class went skiing. On a steep slope a boy standing behind me lost his balance, fell down and drew me with him. I slided down the whole slope. At about 1 m distance from a tree I could stop.","[{' fear': -0.00027864208, ' shame': -8.29089, ' joy': -10.6927595, ' guilt': -12.815197, ' anger': -13.306697}]", fear
fear,"I had this experience of fear when few people were fighting at a social one night, which one of my relative was involved. My fear was greatly for him because he was being assaulted badly.","[{' fear': 0.0, ' anger': -19.077858, ' sadness': -22.486774, ' joy': -22.9771, ' shame': -23.45693}]", fear
fear,"In 1977 when my friend was caught by a crocodile.  We were swimming in a river on whose banks our primary school was situated.  When my friend was caught, he was on the banks of the river and some of us were still in the middle of the river.  I was very frightened.","[{' fear': 0.0, ' anger': -21.34461, ' joy': -22.111952, ' sadness': -23.126675, ' guilt': -24.686012}]", fear
sadness,When my beloved uncle was shot dead by relatives.,"[{' sadness': -0.0008281433, ' anger': -7.562923, ' fear': -8.496685, ' shame': -9.306934, ' guilt': -11.384601}]", sadness
anger,"As in sadness (A), relating to this slaghter of fur-seals.","[{' sadness': -1.5006569e-06, ' shame': -14.012689, ' anger': -14.672235, ' disgust': -15.956918, ' guilt': -15.961808}]", sadness
sadness,"The time I lost a badminton match, that I should have won at the Zambia closed badminton championships.","[{' shame': -0.06411446, ' sadness': -2.8460202, ' anger': -6.1381116, ' guilt': -6.304318, ' disgust': -10.207508}]", shame
